event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text_terms,ru_scope_text_terms,representative_text,TriageStatus,TriageReason,CandidateCensusComplete,ScopeAuto,ScopeReason,EventFormAuto,EventFormReason,ExactReportDuplicateCluster,TriagePriority,ManualReviewRequired,DedupeClusterID,DedupeDecision,CanonicalEventID1pd,DedupeBasis,EventLevelDedupeStatus
252229,20220224,8,147109|147299|370393,mz,https://zona.media/online/2022/02/24/war,STRATEGIC_AIRBASE,аэродром,атак|взрыв|ракет|удар,710374,Chuhuiv,Kharkiv,Chuhu‹vs'kyi,36.679453,49.835274,REVIEW,REVIEW_COORDINATE_NEAR_RU,6.307,479565,Uda,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Силы оборон|Украин,,"Судя по сообщениям из зоны боевых действий, Харьков оказался одним из наиболее пострадавших крупных городов Украины. Вот рассказы нескольких харьковчан, которые застали в городе начало войны.  Валерия  «Мы проснулись в 5:10 от того что за окном громыхали взрывы, и это продолжалось достаточно долго. Сработали сигнализации машин, проснулся район. Все стали куда-то бежать. У нас так расположен дом, что самих взрывов не видно. Но у людей жуткая паника. Соседи и знакомые ломанулись из города. Много аварий, километровые очереди на заправках. Магазины тоже самое. Мы собрали самые необходимые вещи так и сидим. Со стороны окружной дороги, до сих пор громыхает. Все, кто уехал, стоят в диких пробках и присылают сообщения с месторасположением бомбоубежищ».  Максим  «Начало? Будоражащим. Ровно в 5:00. Взрывы по разным направлениям в Харькове, из окна были видны зарева работы оружия. Позже стали узнавать из источников, что были атакованы преимущественно военные объекты. Сейчас слышны взрывы до сих пор. Думаю, что в других приграничных областях Украины тоже самое».  Инна  «С утра, около 5 часов, проснулась от звуков взрыва. Сначала думала, сквозь сон показалось. Но через минут пять повторилось еще три раза. Зашла в интернет, потому что думала схожу с ума. В харьковских группах отписывались, что слышны взрывы. Нашли снаряды в двух районах Харькова. В Чугуеве (муж оттуда) бомбили аэродром, попали в жилой дом. С утра много машин у подъезда разъехались с людьми, некоторые паникуют, некоторые ждут, что будет дальше. Мы на сумках, с документами. Но куда бежать?» || В сводке генштаба вооруженных сил Украины говорится, что информация о российском десанте в Одессе является фейком.   Также штаб сообщает, что ракетно-бомбовые удары были нанесены по аэродромам в Борисполе (Киевская область), Озерном (Житомирская область), Кульбакине (Николаевская область), Чугуеве (Харьковская область), Краматорске (Донецкая область), Чернобаевке (Херсонская область).  «Силы обороны государства находятся в полной боевой готовности, заняты и сохраняют оборонительные позиции. Ситуация под контролем», — уверяют в украинском штабе. || В сводке генштаба вооруженных сил Украины говорится, что информация о российском десанте в Одессе является фейком. Также штаб сообщает, что ракетно-бомбовые удары были нанесены по аэродромам в Борисполе (Киевская область), Озерном (Житомирская область), Кульбакине (Николаевская область), Чугуеве (Харьковская область), Краматорске (Донецкая область), Чернобаевке (Херсонская область). «Силы обороны государства находятся в полной боевой готовности, заняты и сохраняют оборонительные позиции. Ситуация под контролем», — уверяют в украинском штабе.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,252229,NO_EXACT_REPORT_DUPLICATE,PENDING
252232,20220224,1,370251,mz,,STRATEGIC_AIRBASE,аэродром,атак|взрыв,710374,Chuhuiv,Kharkiv,Chuhu‹vs'kyi,36.679453,49.835274,REVIEW,REVIEW_COORDINATE_NEAR_RU,6.307,479565,Uda,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Украин,,"Судя по сообщениям из зоны боевых действий, Харьков оказался одним из наиболее пострадавших крупных городов Украины. Вот рассказы нескольких харьковчан, которые застали в городе начало войны. Валерия «Мы проснулись в 5:10 от того что за окном громыхали взрывы, и это продолжалось достаточно долго. Сработали сигнализации машин, проснулся район. Все стали куда-то бежать. У нас так расположен дом, что самих взрывов не видно. Но у людей жуткая паника. Соседи и знакомые ломанулись из города. Много аварий, километровые очереди на заправках. Магазины тоже самое. Мы собрали самые необходимые вещи так и сидим. Со стороны окружной дороги, до сих пор громыхает. Все, кто уехал, стоят в диких пробках и присылают сообщения с месторасположением бомбоубежищ». Максим «Начало? Будоражащим. Ровно в 5:00. Взрывы по разным направлениям в Харькове, из окна были видны зарева работы оружия. Позже стали узнавать из источников, что были атакованы преимущественно военные объекты. Сейчас слышны взрывы до сих пор. Думаю, что в других приграничных областях Украины тоже самое». Инна «С утра, около 5 часов, проснулась от звуков взрыва. Сначала думала, сквозь сон показалось. Но через минут пять повторилось еще три раза. Зашла в интернет, потому что думала схожу с ума. В харьковских группах отписывались, что слышны взрывы. Нашли снаряды в двух районах Харькова. В Чугуеве (муж оттуда) бомбили аэродром, попали в жилой дом. С утра много машин у подъезда разъехались с людьми, некоторые паникуют, некоторые ждут, что будет дальше. Мы на сумках, с документами. Но куда бежать?»",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,252232,NO_EXACT_REPORT_DUPLICATE,PENDING
265513,20220224,6,147331,mz,https://zona.media/online/2022/02/24/war,STRATEGIC_AIRBASE,аэродром,атак,710791,Cherkasy,Cherkasy,Cherkas'ka,32.059768,49.444433,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Cherkasy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Украин,,"Служба по чрезвычайными ситуациям Украины сообщила об атаках на военные объекты на западе: помимо военной части под Ивано-Франковском, это также аэродром в Луцке, часть в Каменке-Бузкой под Львовом, военные склады под Черкассами и Житомиром. Журналисты сообщают о стрельбе под Винницей.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,265513,NO_EXACT_REPORT_DUPLICATE,PENDING
265519,20220224,1,370425,mz,,STRATEGIC_AIRBASE,аэродром,атак,710791,Cherkasy,Cherkasy,Cherkas'ka,32.059768,49.444433,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Cherkasy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,Украин,,"Служба по чрезвычайными ситуациям Украины сообщила об атаках на военные объекты на западе: помимо военной части под Ивано-Франковском, это также аэродром в Луцке, часть в Каменке-Бузкой под Львовом, военные склады под Черкассами и Житомиром. Журналисты сообщают о стрельбе под Винницей.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,265519,NO_EXACT_REPORT_DUPLICATE,PENDING
121338,20220225,13,31311,forbesua,https://forbes.ua/news/putin-ogolosiv-pro-pochatok-viyskovoi-operatsii-na-donbasi-ta-proignoruvav-zvernennya-zelenskogo-golovni-novini-24022022-3843,PORT_EXPORT_LOGISTICS,порт,удар,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.096703,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"В Гостомелі близько восьмої ранку почався бій, який затихав на ніч, повідомляє Forbes місцева жителька Віра Арешна. «Добре чутно автоматні черги і постріли з танка», – каже вона. В її приватному будинку пропав кабельний інтернет, але електрика працює. В Маріуполі ніч пройшла спокійно. Зараз теж тихо. Про це повідрмляє джерело Forbes у Нацгвардії з Маріуполя. «Очікуємо авіаударів. Вважаємо, що ціллю буде порт», – каже співрозмовник Forbes. За словами військового, до них підійшло підкріплення, вони повністю готові дати відсіч.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,121338,NO_EXACT_REPORT_DUPLICATE,PENDING
221259,20220225,1,1654948,pravdaua,https://www.pravda.com.ua/news/2022/02/25/7325920/,STRATEGIC_AIRBASE,аеродром,пожеж|ракет,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"Росіяни обстріляли ракетами аеродром Старокостянтинова, він горить. Російські військові кинули 5 ракет на військовий аеродром Старокостянтинова (Хмельницька область), там почалася пожежа.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,221259,NO_EXACT_REPORT_DUPLICATE,PENDING
44967,20220225,1,31378,forbesua,https://forbes.ua/news/putin-ogolosiv-pro-pochatok-viyskovoi-operatsii-na-donbasi-ta-proignoruvav-zvernennya-zelenskogo-golovni-novini-24022022-3843,ENERGY_GRID_SUPPORT,підстанц,пошкодж,692714,Stary Krym,Crimea,Kirovs'kyi,35.114345,45.031534,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Міський голова Маріуполя Вадим Бойченко розповів про ситуацію у місті. Місто отримуватиме воду з резервного джерела – Старокримського водосховища; має енергозабезпечення, трапляються перебої через пошкодження трансформаторних підстанцій; житловий фонд зазнав великих пошкоджень. Міський транспорт працює; один диверсант був затриманий, є інформація про інші диверсійні групи; у лікарнях знаходиться 35 людей з пораненнями, з них 9 у тяжкому стані.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0003,P4_CRIMEA,TRUE,EXACT2022-0003,CANONICAL,44967,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
52074,20220226,2,2275207,nv,https://nv.ua/ukr/ukraine/events/u-genshtabi-pidtverdili-ataki-zsu-na-aerodromi-v-krimu-ta-npz-v-krasnodarskomu-kraji-50493371.html,REFINING_PETROCHEM_GAS|STRATEGIC_AIRBASE,НПЗ|аеродром,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,Краснодар|твер,У Генштабі підтвердили атаки ЗСУ на аеродроми в Криму та НПЗ в Краснодарському краї,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CONFLICT_OR_COMPOSITE,CRIMEA_AND_RUSSIA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P3_SCOPE_CONFLICT_COMPOSITE,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52074,NO_EXACT_REPORT_DUPLICATE,PENDING
62028,20220226,1,2279025,24tvua,https://24tv.ua/vibuhi-okupovanomu-krimu-aktivnist-ppo-sevastopoli-belbeku-25022025_n2762104,STRATEGIC_AIRBASE,аеродром,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.52291,44.60105,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,,,"У мережі пишуть про вибухи у Саках, Севастополі та у районі аеродрому Бельбек",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62028,NO_EXACT_REPORT_DUPLICATE,PENDING
81666,20220226,1,1655119,pravdaua,https://www.pravda.com.ua/news/2022/02/26/7326117/,STRATEGIC_AIRBASE,аеродром,дрон,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"У Полтаві над військовим аеродромом збили 4 ворожих дрони – мер. Міський голова Полтави Олександр Мамай заявив, що територіальна оборона збила чотири дрони біля військового аеродрому.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81666,NO_EXACT_REPORT_DUPLICATE,PENDING
121385,20220227,1,165120,nv,https://nv.ua/ukr/ukraine/events/vibuhi-v-mariupoli-do-udariv-prichetni-droni-i-nebayduzhi-lyudi-dmitrashkivskiy-50307093.html,AMMUNITION_ARSENAL,склад росіян з боєприпас,дрон|знищ,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.096703,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Сили оборон,,Працюють дрони і «небайдужі люди». У районі Маріуполя знищили ще один склад росіян з боєприпасами — Сили оборони,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,121385,NO_EXACT_REPORT_DUPLICATE,PENDING
298788,20220227,4,147659,mz,https://t.me/uniannet/33158,FUEL_STORAGE_TERMINAL,нефтебаз,пожар,805500,Voronyne,Sumy,Bilopils'kyi,34.123755,51.106236,REVIEW,REVIEW_COORDINATE_NEAR_RU,19.395,806795,Stantsiya Tetkino,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Украин,,"В городе Ахтырке Сумской области снаряд попал в нефтебазу, начался пожар, сообщает «Украина 24».",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,298788,NO_EXACT_REPORT_DUPLICATE,PENDING
42225,20220228,3,31795,forbesua,https://forbes.ua/news/khronika-viyni-28-lyutogo-ukraina-dae-gidnu-vidsich-ta-pochinae-peremovini-z-rosieyu-28022022-3979,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,692194,Sumy,Sumy,Sums'ka,34.802764,50.91198,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Sumy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Російські окупанти знову почали обстрілювати Охтирку . Снаряд влучив у нафтобазу, розпочалася пожежа, чорний дим здіймається у небо. Про це пише Суспільне Суми.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,42225,NO_EXACT_REPORT_DUPLICATE,PENDING
144427,20220301,1,31868,forbesua,https://forbes.ua/news/khronika-viyni-1-bereznya-rosiya-obstrilyue-zhitlovi-kvartali-a-ukraina-otrimue-nove-ozbroennya-ta-perspektivu-chlenstva-v-es-01032022-4018,ENERGY_GRID_SUPPORT,підстанц,Пошкодж,702989,Lyptsi,Kharkiv,Kharkivs'kyi,36.43256,50.216866,REVIEW,REVIEW_COORDINATE_NEAR_RU,11.650,807200,Varishkin,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Внаслідок обстрілів в Харкові люди опинились під завалами. Пошкоджена підстанція «Харківобленерго». Частина районів залишилася без електроенергії. Виникають проблеми з водопостачанням та теплом – Харківська міська рада,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,144427,NO_EXACT_REPORT_DUPLICATE,PENDING
311747,20220301,1,1625248,meduza,,STRATEGIC_AIRBASE,авиабаз,удар,812979,Vasyliv Khutir,Kharkiv,Chuhu‹vs'kyi,36.64589,49.84036,REVIEW,REVIEW_COORDINATE_NEAR_RU,5.221,479565,Uda,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"Мощный удар по авиабазе в Чугуеве.[Источник.](https://twitter.com/aldin_ww/status/1498716479465918470) Время:01/03,20 (авиаудар).",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,311747,NO_EXACT_REPORT_DUPLICATE,PENDING
52112,20220301,15,1046784,militarnyy,https://mil.in.ua/uk/news/na-vijskovomu-aerodromi-u-krymu-prolunav-potuzhnyj-vybuh/,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"На військовому аеродромі у Криму пролунав потужний вибух. На військовому аеродромі Гвардійське, що в Криму, пролунав потужний вибух. Про це повідомляють місцеві жителі. Сталося це близько 14:00, післ...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0004,P4_CRIMEA,TRUE,EXACT2022-0004,CANONICAL,52112,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
255171,20220302,1,147885,mz,https://www.osce.org/chairmanship/513280,FUEL_STORAGE_TERMINAL,нефтебаз,удар|уничтож,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,Украин,орел,"В Чернигове, по которому наносит удары авиация, из-под завалов вытащили тела 33 погибших людей и 18 раненых, сообщает ГСЧС Украины. Сейчас из-за продолжающих обстрелов спасательные работы временно приостановлены, уточняет ведомство. Мэр города Владислав Атрошенко сообщил, что российские бомбардировщики бомбили жилые дома, также снарядами были разрушены две школы. «За что воюют здесь россияне? Я не знаю, какой русский мир здесь спасают или от каких бандеровцев. <﻿…﻿> Россия воюя с мирным населением Украины, бомбя города, бомбя школы, жилые дома, она уничтожает будущее своих детей и будущее своих внуков. Она превращается в международного изгоя», — сказал Атрошенко. Во время утреннего обстрела города снаряд попал в нефтебазу, в результате резервуар загорелся.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,RUSSIA_PROPER,RUSSIAN_PLACE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P2_RUSSIA_FROM_AMBIGUOUS,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,255171,NO_EXACT_REPORT_DUPLICATE,PENDING
289406,20220302,4,165756,nv,https://nv.ua/ukr/ukraine/events/viyna-rosiji-proti-ukrajini-rosiyski-viyska-shturmuyut-bahmut-zvedennya-genshtabu-50308019.html,AMMUNITION_ARSENAL,складу боєприпас,атак,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,,ЗСУ відбили атаки окупантів на Бахмут і вдарили по складу боєприпасів — Генштаб,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,289406,NO_EXACT_REPORT_DUPLICATE,PENDING
60643,20220302,1,165673,nv,https://nv.ua/ukr/ukraine/events/zatrimano-koriguvalnika-yakiy-navodiv-raketi-rf-na-ivano-frankivskiy-aerodrom-50221587.html,STRATEGIC_AIRBASE,аеродром,ракет,694141,Shevchenkovo,Ivano-Frankivs'k,Halyts'kyi,24.700661,49.131719,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shevchenkovo,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Захоплено коригувальника РФ, який наводив крилаті ракети на Івано-Франківський аеродром",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,60643,NO_EXACT_REPORT_DUPLICATE,PENDING
60644,20220302,1,1655460,pravdaua,https://www.pravda.com.ua/news/2022/03/2/7327421/,STRATEGIC_AIRBASE,аеродром,удар,694141,Shevchenkovo,Ivano-Frankivs'k,Halyts'kyi,24.700661,49.131719,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shevchenkovo,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,СБУ,,"СБУ спіймала зрадника, який навів удар на аеродром Франківська. Служба безпеки затримала коректувальника вогню, який навів удар російського """"Калібру"""" на Івано-Франківський аеродром.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,60644,NO_EXACT_REPORT_DUPLICATE,PENDING
255173,20220303,10,165866,nv,https://nv.ua/ukr/ukraine/events/viyna-rosiji-proti-ukrajini-viyskovi-rf-obstrilyali-v-naftobazu-u-chernigovi-stalasya-pozhezha-video-50221936.html,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"У Чернігові російські окупанти потрапили в нафтобазу, сталася пожежа — відео",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,255173,NO_EXACT_REPORT_DUPLICATE,PENDING
255182,20220303,1,2041,24tvua,https://24tv.ua/chernigovi-trivaye-likvidatsiya-pozhezhi-naftobazi_n1888509,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Чернігові триває ліквідація пожежі на нафтобазі: відео з місця подій,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,255182,NO_EXACT_REPORT_DUPLICATE,PENDING
255201,20220303,1,165836,nv,https://nv.ua/ukr/ukraine/events/viyna-z-rosiyeyu-vosmiy-den-podiji-2-bereznya-v-kiyevi-harkovi-sumah-onlayn-50221807.html,FUEL_STORAGE_TERMINAL,нафтобаз,ракет,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"Восьмий день війни — онлайн. Втрати окупантів перевищили 9000 людей, над Києвом уночі збили ракети, у Чернігові горить нафтобаза",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,255201,NO_EXACT_REPORT_DUPLICATE,PENDING
